,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
81,0.005041599273681641,0.00013583215126782884,0.0052359580993652345,0.00020877896639370615,gini,4,5,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.7454545454545455,0.8,0.7662337662337663,0.0866660558035134,25
82,0.004989814758300781,0.0003633634121708165,0.0054072380065917965,0.00021525818378956234,gini,4,5,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.7636363636363637,0.8,0.7698701298701298,0.08609748071142449,21
83,0.004657554626464844,8.713896063821763e-05,0.0051117420196533205,0.00039039603126730666,gini,4,5,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
84,0.004716730117797852,5.10328494300221e-05,0.004918432235717774,4.506113667966752e-05,gini,4,10,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.6909090909090909,0.8181818181818182,0.758961038961039,0.0939053093150636,67
85,0.0048560619354248045,0.0003157284407319166,0.004947471618652344,0.00011017037476511016,gini,4,10,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.6909090909090909,0.8181818181818182,0.758961038961039,0.0939053093150636,67
86,0.004636573791503906,9.635785317782326e-05,0.004886531829833984,8.661069365734185e-05,gini,4,10,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.6909090909090909,0.8181818181818182,0.758961038961039,0.0939053093150636,67
87,0.004856300354003906,0.00014386204721729572,0.004978799819946289,0.00011151095648931829,gini,4,10,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.6909090909090909,0.8181818181818182,0.758961038961039,0.0939053093150636,67
88,0.0048029422760009766,0.00016523546259448294,0.005017375946044922,0.00022561169065514185,gini,4,10,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.8392857142857143,0.8392857142857143,0.6071428571428571,0.7636363636363637,0.8181818181818182,0.7735064935064935,0.08766296296073285,15
89,0.004645299911499023,0.00010908377211462484,0.004966592788696289,0.00010542486754066337,gini,4,10,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
90,0.004765701293945312,0.00012413641961767815,0.005072689056396485,9.540814484352173e-05,gini,4,15,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 2}",0.8392857142857143,0.8392857142857143,0.625,0.7636363636363637,0.7454545454545455,0.7625324675324676,0.07872760050834343,39
91,0.004726266860961914,0.00018369718152924482,0.005034446716308594,6.045065342592248e-05,gini,4,15,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.8392857142857143,0.8392857142857143,0.625,0.7636363636363637,0.7454545454545455,0.7625324675324676,0.07872760050834343,39
92,0.004650735855102539,9.738779982154556e-05,0.004999828338623047,0.00014035743668281247,gini,4,15,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.8392857142857143,0.8392857142857143,0.625,0.7636363636363637,0.7454545454545455,0.7625324675324676,0.07872760050834343,39
93,0.004805421829223633,0.00012217639992200279,0.005248117446899414,0.0003997368700275422,gini,4,15,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.8392857142857143,0.8392857142857143,0.625,0.7636363636363637,0.7454545454545455,0.7625324675324676,0.07872760050834343,39
94,0.0048943042755126955,0.00036472558251284557,0.005387258529663086,0.0007228362417925048,gini,4,15,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 50}",0.8392857142857143,0.8392857142857143,0.625,0.7636363636363637,0.7454545454545455,0.7625324675324676,0.07872760050834343,39
95,0.004603672027587891,0.00014633241298788312,0.00506124496459961,0.00026163971009006214,gini,4,15,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 15, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.7636363636363637,0.7090909090909091,0.7481168831168831,0.08174429770604726,102
96,0.004735422134399414,0.00016478269695043376,0.00499272346496582,0.00015710897956121536,gini,4,20,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.75,0.8392857142857143,0.625,0.7272727272727273,0.7818181818181819,0.7446753246753247,0.07068819358107674,134
97,0.00469675064086914,0.00010210781633251437,0.005047845840454102,3.6069634437649175e-05,gini,4,20,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.75,0.8392857142857143,0.625,0.7272727272727273,0.7818181818181819,0.7446753246753247,0.07068819358107674,134
98,0.004780244827270508,0.0001410141716927856,0.00499258041381836,9.345723653857236e-05,gini,4,20,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.75,0.8392857142857143,0.625,0.7272727272727273,0.7818181818181819,0.7446753246753247,0.07068819358107674,134
99,0.004644346237182617,4.4020205662223094e-05,0.00503687858581543,8.683588259339314e-05,gini,4,20,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.75,0.8392857142857143,0.625,0.7272727272727273,0.7818181818181819,0.7446753246753247,0.07068819358107674,134
100,0.004630756378173828,7.810767315039953e-05,0.005100440979003906,0.0002428106781642288,gini,4,20,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 50}",0.75,0.8392857142857143,0.625,0.7272727272727273,0.7818181818181819,0.7446753246753247,0.07068819358107674,134
101,0.004692983627319336,8.23930456603312e-05,0.005016136169433594,9.132650358770807e-05,gini,4,20,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 20, 'min_samples_split': 100}",0.8035714285714286,0.875,0.625,0.6909090909090909,0.8363636363636363,0.7661688311688313,0.09355549762092373,33
102,0.004808187484741211,7.959339220417029e-05,0.0050466060638427734,0.000142991927922769,gini,4,25,2,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 2}",0.8035714285714286,0.7678571428571429,0.5892857142857143,0.7272727272727273,0.7454545454545455,0.7266883116883117,0.07326373340991468,279
103,0.004816532135009766,0.00015410569908709377,0.005085372924804687,0.0001073977230905753,gini,4,25,5,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 5}",0.8035714285714286,0.7678571428571429,0.5892857142857143,0.7272727272727273,0.7454545454545455,0.7266883116883117,0.07326373340991468,279
104,0.004837608337402344,0.00027404286576782305,0.004974365234375,0.0001744588751950381,gini,4,25,10,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.8035714285714286,0.7678571428571429,0.5892857142857143,0.7272727272727273,0.7454545454545455,0.7266883116883117,0.07326373340991468,279
105,0.004643774032592774,6.662433890421204e-05,0.004941320419311524,0.00014046659585500377,gini,4,25,15,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.8035714285714286,0.7678571428571429,0.5892857142857143,0.7272727272727273,0.7454545454545455,0.7266883116883117,0.07326373340991468,279
106,0.004633283615112305,0.00013824664663374963,0.005002832412719727,7.673843365675597e-05,gini,4,25,50,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.8035714285714286,0.7678571428571429,0.5892857142857143,0.7272727272727273,0.7454545454545455,0.7266883116883117,0.07326373340991468,279
107,0.004813146591186523,0.00027861764490467246,0.005423688888549804,0.00016280442657367675,gini,4,25,100,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.7321428571428571,0.875,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.7301948051948053,0.11370702812149876,215
108,0.00522909164428711,0.0002387294935467499,0.005337762832641602,0.00031969342350934225,gini,5,2,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8392857142857143,0.8214285714285714,0.5892857142857143,0.7454545454545455,0.7090909090909091,0.740909090909091,0.08964826039586823,172
109,0.005285406112670898,0.00031152978395201556,0.005430793762207032,0.00028935728976524057,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8392857142857143,0.8214285714285714,0.5892857142857143,0.7454545454545455,0.7090909090909091,0.740909090909091,0.08964826039586823,172
110,0.005088996887207031,0.0001825312710995022,0.005400991439819336,0.00029829694003905943,gini,5,2,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8392857142857143,0.8214285714285714,0.5892857142857143,0.7454545454545455,0.7090909090909091,0.740909090909091,0.08964826039586823,172
111,0.005089235305786133,0.0001546239169860561,0.005367803573608399,0.00023445896386890396,gini,5,2,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.8392857142857143,0.8214285714285714,0.5892857142857143,0.7454545454545455,0.7090909090909091,0.740909090909091,0.08964826039586823,172
112,0.005114173889160157,0.00031936542359999785,0.005371809005737305,0.00024609375867756095,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 50}",0.8392857142857143,0.8392857142857143,0.5892857142857143,0.7636363636363637,0.7090909090909091,0.7481168831168831,0.09339671586295471,102
113,0.004917240142822266,0.00022809098624764675,0.005217123031616211,0.0003087971959942628,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
114,0.005126094818115235,0.00037208360287621027,0.005401611328125,0.0002705709082910931,gini,5,5,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8392857142857143,0.6964285714285714,0.5892857142857143,0.8909090909090909,0.8363636363636363,0.7704545454545454,0.1112591801204408,17
115,0.005224084854125977,0.00020624839299169812,0.0052510261535644535,0.00018465272527470164,gini,5,5,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8392857142857143,0.6964285714285714,0.5892857142857143,0.8909090909090909,0.8363636363636363,0.7704545454545454,0.1112591801204408,17
116,0.0051476478576660155,0.0002437786029615516,0.0055996417999267575,0.00038416981581485405,gini,5,5,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8392857142857143,0.6964285714285714,0.5892857142857143,0.8909090909090909,0.8363636363636363,0.7704545454545454,0.1112591801204408,17
117,0.005187177658081054,0.0003412367643747349,0.005346250534057617,0.0001581298280419232,gini,5,5,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.8392857142857143,0.6964285714285714,0.5892857142857143,0.8909090909090909,0.8363636363636363,0.7704545454545454,0.1112591801204408,17
118,0.005096292495727539,0.00026901302355166086,0.005383825302124024,0.00022213993191987945,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.8392857142857143,0.8392857142857143,0.5892857142857143,0.9090909090909091,0.8363636363636363,0.8026623376623376,0.1101589262698992,3
119,0.004916858673095703,0.0001970049357650864,0.005151796340942383,0.00021278525731884966,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
120,0.004888677597045898,0.00013029531503238882,0.005025100708007812,7.290517364502086e-05,gini,5,10,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.6785714285714286,0.7678571428571429,0.6964285714285714,0.8363636363636363,0.7454545454545455,0.744935064935065,0.055931900259951414,110
121,0.004893636703491211,0.00010786343207288933,0.005032682418823242,7.572086991931234e-05,gini,5,10,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.6785714285714286,0.7678571428571429,0.6964285714285714,0.8363636363636363,0.7454545454545455,0.744935064935065,0.055931900259951414,110
122,0.004903125762939453,0.00016546410166814028,0.004971742630004883,7.373805250826556e-05,gini,5,10,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.6785714285714286,0.7678571428571429,0.6964285714285714,0.8363636363636363,0.7454545454545455,0.744935064935065,0.055931900259951414,110
123,0.00498805046081543,0.00027409480013748265,0.00514063835144043,0.0002771533934086335,gini,5,10,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.6785714285714286,0.7678571428571429,0.6964285714285714,0.8363636363636363,0.7454545454545455,0.744935064935065,0.055931900259951414,110
124,0.00512852668762207,0.00020799463027374783,0.005245637893676758,0.00011486525147406131,gini,5,10,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.6785714285714286,0.8392857142857143,0.6964285714285714,0.9090909090909091,0.7454545454545455,0.7737662337662339,0.08769297204025048,12
125,0.004991674423217773,0.00022936504735832748,0.005341815948486328,0.00022828926427402815,gini,5,10,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
126,0.005176734924316406,0.0003020549208070913,0.005506706237792969,7.193091297370397e-05,gini,5,15,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 2}",0.7142857142857143,0.6964285714285714,0.6964285714285714,0.9090909090909091,0.6545454545454545,0.734155844155844,0.08964553235235459,188
127,0.005170154571533203,0.0002931587092650559,0.005622768402099609,0.00020307377737290423,gini,5,15,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.7142857142857143,0.6964285714285714,0.6964285714285714,0.9090909090909091,0.6545454545454545,0.734155844155844,0.08964553235235459,188
128,0.005249977111816406,0.00026212740905512286,0.005472421646118164,0.00026634089381643,gini,5,15,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7142857142857143,0.6964285714285714,0.6964285714285714,0.9090909090909091,0.6545454545454545,0.734155844155844,0.08964553235235459,188
129,0.005209016799926758,0.0002276686164281771,0.00537872314453125,0.000283123202070654,gini,5,15,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.7142857142857143,0.6964285714285714,0.6964285714285714,0.9090909090909091,0.6545454545454545,0.734155844155844,0.08964553235235459,188
130,0.005064773559570313,0.00034046070916158753,0.005570554733276367,0.00025027395025796706,gini,5,15,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 50}",0.7142857142857143,0.8392857142857143,0.6964285714285714,0.9090909090909091,0.7818181818181819,0.7881818181818182,0.07893086188559602,4
131,0.005800819396972657,0.001701685290443025,0.007081794738769531,0.0019418298169108985,gini,5,15,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 15, 'min_samples_split': 100}",0.7678571428571429,0.875,0.625,0.7636363636363637,0.7090909090909091,0.7481168831168831,0.08174429770604726,102
132,0.005648517608642578,0.0015453919003364659,0.005341482162475586,0.00010489305523981263,gini,5,20,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 2}",0.875,0.8392857142857143,0.6964285714285714,0.8181818181818182,0.6727272727272727,0.7803246753246753,0.08060861216731476,6
133,0.005143547058105468,0.0001739770676117721,0.0053689002990722655,0.00019276960570229368,gini,5,20,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 5}",0.875,0.8392857142857143,0.6964285714285714,0.8181818181818182,0.6727272727272727,0.7803246753246753,0.08060861216731476,6
134,0.0052567005157470705,0.00030128333893641665,0.005431079864501953,0.00033565246674335624,gini,5,20,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.875,0.8392857142857143,0.6964285714285714,0.8181818181818182,0.6727272727272727,0.7803246753246753,0.08060861216731476,6
135,0.004921245574951172,0.00021823130697822059,0.005091524124145508,0.0001789188458717336,gini,5,20,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 15}",0.875,0.8392857142857143,0.6964285714285714,0.8181818181818182,0.6727272727272727,0.7803246753246753,0.08060861216731476,6
136,0.0048296451568603516,6.476582665221134e-05,0.005093002319335937,0.00010431324809997495,gini,5,20,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 50}",0.875,0.8392857142857143,0.7142857142857143,0.8181818181818182,0.7818181818181819,0.8057142857142858,0.05479634630359933,1
137,0.004667854309082032,9.957994860285945e-05,0.005129861831665039,8.178881854257058e-05,gini,5,20,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 100}",0.8035714285714286,0.875,0.625,0.6909090909090909,0.8363636363636363,0.7661688311688313,0.09355549762092373,33
138,0.004786920547485351,0.00014003363782879178,0.00526881217956543,0.00020584607798661544,gini,5,25,2,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 2}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
139,0.004755210876464844,0.00011141373415526196,0.0050470829010009766,8.395774092890908e-05,gini,5,25,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 5}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
140,0.005019330978393554,0.00041617670259119473,0.005154180526733399,0.00021749323212200293,gini,5,25,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 10}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
141,0.004770660400390625,9.463633205304395e-05,0.0049746990203857425,0.0001156915044804898,gini,5,25,15,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 15}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
142,0.0048065662384033205,0.00014785107921734894,0.005084371566772461,0.0002542090669862549,gini,5,25,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 50}",0.8035714285714286,0.7678571428571429,0.6607142857142857,0.7272727272727273,0.7454545454545455,0.740974025974026,0.047519602971344645,152
143,0.004633140563964844,4.277083119049174e-05,0.004992246627807617,0.00015164538708211834,gini,5,25,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 25, 'min_samples_split': 100}",0.7321428571428571,0.875,0.5892857142857143,0.6181818181818182,0.8363636363636363,0.7301948051948053,0.11370702812149876,215
144,0.005456161499023437,0.00011319529623545285,0.005295085906982422,0.0007023387159344,gini,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.7678571428571429,0.7321428571428571,0.6964285714285714,0.7272727272727273,0.7636363636363637,0.7374675324675325,0.026171811889151686,181
145,0.0054046630859375,0.00011670811303263687,0.005346775054931641,0.00020886801106627067,gini,10,2,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7678571428571429,0.7321428571428571,0.6785714285714286,0.7272727272727273,0.7636363636363637,0.733896103896104,0.032079893729826864,192
146,0.005233573913574219,8.012218020357104e-05,0.005022716522216797,0.00014987314271144725,gini,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7678571428571429,0.7142857142857143,0.6785714285714286,0.7636363636363637,0.7636363636363637,0.7375974025974026,0.035494245410264115,180
147,0.005225419998168945,7.614433998466192e-05,0.004993247985839844,0.0001462750659326759,gini,10,2,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 15}",0.7142857142857143,0.7142857142857143,0.6785714285714286,0.7272727272727273,0.7636363636363637,0.7196103896103896,0.02734190361028724,312
148,0.0049587726593017575,0.00011945123914726699,0.0049536705017089845,9.396213832003096e-05,gini,10,2,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 50}",0.8035714285714286,0.8392857142857143,0.6785714285714286,0.7818181818181819,0.7818181818181819,0.7770129870129869,0.0535166583460349,10
149,0.004709482192993164,0.00011205794962769496,0.005067300796508789,4.4227616795590495e-05,gini,10,2,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
150,0.005340480804443359,0.00017655790674632685,0.005381345748901367,0.0003015591477547652,gini,10,5,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.6607142857142857,0.7857142857142857,0.6964285714285714,0.7454545454545455,0.7454545454545455,0.7267532467532468,0.043489335635872706,276
151,0.005381917953491211,0.0003935247423941422,0.005084991455078125,0.00033692744709419787,gini,10,5,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.6607142857142857,0.7857142857142857,0.6964285714285714,0.7454545454545455,0.7454545454545455,0.7267532467532468,0.043489335635872706,276
152,0.005138492584228516,8.621205270811394e-05,0.005017375946044922,0.0002640014686068323,gini,10,5,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.6607142857142857,0.7857142857142857,0.6964285714285714,0.7454545454545455,0.7454545454545455,0.7267532467532468,0.043489335635872706,276
153,0.005492067337036133,0.0006152132724946706,0.005485010147094726,0.000666369861192353,gini,10,5,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 15}",0.6964285714285714,0.7678571428571429,0.6785714285714286,0.8181818181818182,0.7454545454545455,0.7412987012987015,0.05016308367452666,142
154,0.0054337501525878905,0.00040006894462042583,0.005173873901367187,0.00017800679191948713,gini,10,5,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.8214285714285714,0.8392857142857143,0.6785714285714286,0.8181818181818182,0.7818181818181819,0.7878571428571429,0.05774315735466158,5
155,0.004713726043701172,0.00010355607719275395,0.004987859725952148,0.00010041001784776872,gini,10,5,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
156,0.004980611801147461,0.00011987219553313,0.0050618648529052734,9.116086441638338e-05,gini,10,10,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.625,0.6428571428571429,0.6785714285714286,0.7090909090909091,0.7636363636363637,0.6838311688311689,0.04934483902911472,342
157,0.005162334442138672,0.0001697732882342779,0.0050599098205566405,9.692252180608847e-05,gini,10,10,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.625,0.6428571428571429,0.6785714285714286,0.7090909090909091,0.7636363636363637,0.6838311688311689,0.04934483902911472,342
158,0.005039310455322266,0.00012079120077021378,0.005161476135253906,0.00018271373279935032,gini,10,10,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.625,0.6428571428571429,0.6785714285714286,0.7090909090909091,0.7636363636363637,0.6838311688311689,0.04934483902911472,342
159,0.005067968368530273,9.903536997628565e-05,0.004980850219726563,0.00011203455198199928,gini,10,10,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 15}",0.625,0.6428571428571429,0.6785714285714286,0.7090909090909091,0.7636363636363637,0.6838311688311689,0.04934483902911472,342
160,0.004974651336669922,6.591390253921211e-05,0.0050468921661376955,9.257869255959797e-05,gini,10,10,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.6785714285714286,0.8392857142857143,0.6607142857142857,0.7818181818181819,0.8,0.752077922077922,0.07005244643943885,81
161,0.004765510559082031,0.00010603136584927792,0.005014371871948242,8.842332800254634e-05,gini,10,10,100,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 100}",0.7678571428571429,0.875,0.6071428571428571,0.7636363636363637,0.7818181818181819,0.759090909090909,0.08618255598816817,46
162,0.004967260360717774,8.953237004196091e-05,0.005069732666015625,5.4740199639421505e-05,gini,10,15,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 2}",0.7321428571428571,0.6964285714285714,0.6607142857142857,0.8363636363636363,0.7090909090909091,0.7269480519480519,0.05939020819246956,272
163,0.0050147056579589845,0.0001527412508136153,0.005121374130249023,7.72739000709528e-05,gini,10,15,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 5}",0.7321428571428571,0.6964285714285714,0.6607142857142857,0.8363636363636363,0.7090909090909091,0.7269480519480519,0.05939020819246956,272
164,0.005012798309326172,8.37332566915884e-05,0.005002164840698242,7.941859936111122e-05,gini,10,15,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 10}",0.7321428571428571,0.6964285714285714,0.6607142857142857,0.8363636363636363,0.7090909090909091,0.7269480519480519,0.05939020819246956,272
165,0.004949331283569336,6.475020213275666e-05,0.004873037338256836,3.602756394255979e-05,gini,10,15,15,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 15}",0.7321428571428571,0.6964285714285714,0.6607142857142857,0.8363636363636363,0.7090909090909091,0.7269480519480519,0.05939020819246956,272
166,0.004889297485351563,0.00013415128510072577,0.004985952377319336,8.134366744944857e-05,gini,10,15,50,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 15, 'min_samples_split': 50}",0.7142857142857143,0.8392857142857143,0.6785714285714286,0.8181818181818182,0.7818181818181819,0.7664285714285715,0.06109199133240525,24
